id,sessionid,watersenid,content,sentiment_key,positive_probs
6644,0fd4bb03cfd9e235f3c34dc6c17b07ce,1,好的，我问下，我在问的，您看可以吗，这边电话没有提供的呢,1,0.7568
6645,0fd4bb03cfd9e235f3c34dc6c17b07ce,0,我没找到,0,0.4863
6646,0fd4bb03cfd9e235f3c34dc6c17b07ce,1,青冈县繁荣家园号楼西二门,1,0.8949
6647,0fd4bb03cfd9e235f3c34dc6c17b07ce,0,好吧,1,0.674
6648,0fd4bb03cfd9e235f3c34dc6c17b07ce,1,这个可以吗，您看下的呢,1,0.6681
6649,0fd4bb03cfd9e235f3c34dc6c17b07ce,0,嗯行，好吧,1,0.7414
6650,0fd4bb03cfd9e235f3c34dc6c17b07ce,1,只是这个物流没有显示到的呢，建议您关注下，到了在过去，不然我担心您白跑了一趟的呢，辛苦了呢,2,0.9355
6651,0fd4bb03cfd9e235f3c34dc6c17b07ce,0,嗯嗯好,2,0.8777
6652,0fd4bb03cfd9e235f3c34dc6c17b07ce,1,请问还有其他还可以帮到您的吗,2,0.4122
6653,0fdc3049c51dfc5723b4a227148b86ab,1,请问有什么可以帮您,2,0.5542
6654,0fdc3049c51dfc5723b4a227148b86ab,0,我这个订单价格保护了，钱退哪里去了，只是显示一个成功,1,0.1739
6655,0fdc3049c51dfc5723b4a227148b86ab,1,您好，审核通过后，差价一般会原路返还的，储蓄卡个工作日，信用卡是5个工作日，微信零钱红包白条支付个工作日退款到账，谢谢,1,0.3568
6656,0fdc3049c51dfc5723b4a227148b86ab,0,不能查一下吗，看一下退款详情,1,0.0156
6657,0fdc3049c51dfc5723b4a227148b86ab,1,元对吧,1,0.3554
6658,0fdc3049c51dfc5723b4a227148b86ab,0,是的,1,0.5473
6659,0fdc3049c51dfc5723b4a227148b86ab,1,退款成功，礼品卡，在线支付，礼品卡,1,0.5957
6660,0fdc3049c51dfc5723b4a227148b86ab,0,那个我忘了是啥支付的了，用的银行卡还是小金库，我查到了，我用的是白条,1,0.3907
6661,0fdc3049c51dfc5723b4a227148b86ab,1,好的呢,2,0.8726
6662,0fdc3049c51dfc5723b4a227148b86ab,0,相当于不用还了，好的,2,0.7509
6663,0fdc3049c51dfc5723b4a227148b86ab,1,不客气哈，是的呢，请问还有其他问题可以帮您的嘛,2,0.5239
6664,0fdf0942f7b8b5f19f7e53f8a04f541e,0,你好，我取消，重新拍一下，你好，我之前照片没传完,1,0.5164
6665,0fdf0942f7b8b5f19f7e53f8a04f541e,1,还请您稍等，马上为您查询,2,0.6492
6666,0fdf0942f7b8b5f19f7e53f8a04f541e,0,我现在取消，重新拍一下，再传，是的,1,0.0944
6667,0fdf0942f7b8b5f19f7e53f8a04f541e,1,哦哦，这个是需要商家审核的亲，妹子给您反馈下，您电话对吗,2,0.6372
6668,0fdf0942f7b8b5f19f7e53f8a04f541e,0,电话对的,1,0.7554
6669,0fdf0942f7b8b5f19f7e53f8a04f541e,1,好的，已经反馈了，退款后给您短信,1,0.8377
6670,0fe159613e5444bef7a60232d62b89ea,0,你好，我买了荣耀九，然后有一个送我元电信卡的活动，这个电信卡，怎么查询物流啊,1,0.6706
6671,0fe159613e5444bef7a60232d62b89ea,1,里面有个微信号，可以查,1,0.7421
6672,0fe159613e5444bef7a60232d62b89ea,0,嗯嗯，你能给我介绍这个卡吗,1,0.2946
6673,0fe159613e5444bef7a60232d62b89ea,1,微信公众号和页面都介绍，我给你介绍也是直接截图,1,0.6918
6674,0fe159613e5444bef7a60232d62b89ea,0,哦哦，好的谢谢,2,0.979
6675,0fe159613e5444bef7a60232d62b89ea,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2,0.9824
6677,0ff126a7694dcae966c24a53bb20b5e8,0,这个还没出库，我可以退吗,1,0.0199
6678,0ff126a7694dcae966c24a53bb20b5e8,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，您好，您可以在我的订单详情页面申请退款或取消订单哦，取消后系统会进行全力拦截，拦截失败的话还请您拒收下就可以呢，请您放心，小妹会一直帮您跟进至订单删除，财务退款的，亲爱的，退款完成之后个工作日返还哦，您这边查收款项都是原路返还的哦，亲爱的,1,0.4298
6679,0ff126a7694dcae966c24a53bb20b5e8,0,找不到啊,0,0.2949
6680,0ff126a7694dcae966c24a53bb20b5e8,1,我帮您取消可以吗,1,0.338
6681,0ff126a7694dcae966c24a53bb20b5e8,0,我买的组合，行，你帮我取消吧，一个花花公子内衣，还有一件啤酒,1,0.6759
6682,0ff126a7694dcae966c24a53bb20b5e8,1,好的，这边给您看一下，啤酒一起取消对吗,1,0.5477
6683,0ff126a7694dcae966c24a53bb20b5e8,0,可以取消吗,1,0.2061
6684,0ff126a7694dcae966c24a53bb20b5e8,1,可以的，这边给您取消，已经申请,1,0.5094
6685,0ff126a7694dcae966c24a53bb20b5e8,0,好的，取消吧我要回家过年了,1,0.5014
6686,0ff126a7694dcae966c24a53bb20b5e8,1,好的，都已经申请，已经申请取消了之后，咱们会尽快拦截的如果拦截不成功还要麻烦您拒收，请您放心，小妹会一直帮您跟进至订单删除，财务退款的，亲爱的，退款完成之后个工作日返还哦，您这边查收款项都是原路返还的哦，亲爱的,2,0.8274
6687,0ff126a7694dcae966c24a53bb20b5e8,0,好的,1,0.8609
6688,0ff126a7694dcae966c24a53bb20b5e8,1,请问还有其他还可以帮到您的吗,2,0.4122
6689,0ff126a7694dcae966c24a53bb20b5e8,0,我回家了怎么拒收,1,0.1302
6690,0ff126a7694dcae966c24a53bb20b5e8,1,师傅出发之前联系您的电话，电话拒收即可,1,0.7724
6691,0ff126a7694dcae966c24a53bb20b5e8,0,好的,2,0.8609
6694,0ff126a7694dcae966c24a53bb20b5e8,1,您客气啦，亲爱的客户，有什么需要，可以联系我哦，我一直在电脑旁的，很乐意为您服务的哟,2,0.972
6695,0ff1e51e0e4bb9d3b3a967bbcb47ee0b,1,您好，请问有什么可以帮助您的么,1,0.413
6696,0ff1e51e0e4bb9d3b3a967bbcb47ee0b,0,增值税发票,1,0.136
6697,0ff1e51e0e4bb9d3b3a967bbcb47ee0b,1,订单显示您选择的是普通发票呢,1,0.1424
6698,0ff1e51e0e4bb9d3b3a967bbcb47ee0b,0,普通发票也可以，是开公司台头,1,0.2694
6699,0ff1e51e0e4bb9d3b3a967bbcb47ee0b,1,您填写的是个人呢，建议您从新下单修改一下发票信息的哦，下单之后订单信息是无法修改的呢，注意优惠以及商品数量和送货哦,1,0.4309
6700,0ff45c4806cca8cd986ce357a4e520a0,0,你有没有收到就降价了，可以退了重新买,0,0.0932
6701,0ff45c4806cca8cd986ce357a4e520a0,1,您的取消申请已提交，也可以，您已经取消了,1,0.1565
6702,0ff45c4806cca8cd986ce357a4e520a0,0,成功提交了一个价保申请，订单号，suId，价保单号，快递员还会送过来，我直接拒收,1,0.6376
6703,0ff45c4806cca8cd986ce357a4e520a0,1,不会了,1,0.1527
6704,0ff45c4806cca8cd986ce357a4e520a0,0,快递不会送货来了还是说可以帮我取消我退款的，然后退差价,1,0.0444
6705,0ff45c4806cca8cd986ce357a4e520a0,1,不会送来，您直接买吧,1,0.2673
6706,0ff967056ed70915bb386a624a3f61ef,0,我买的张京东卡用不到了，要退货收件为常州市武进区延政中大道号世贸中心B607,1,0.1585
6707,0ff967056ed70915bb386a624a3f61ef,1,这个订单吗,1,0.0887
6708,0ff967056ed70915bb386a624a3f61ef,0,有张面值的卡，是这个订单的,1,0.5381
6709,0ff967056ed70915bb386a624a3f61ef,1,申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请;可通过个人中心客户服务退换售后进行申请哦，手机端我的客户服务退换售后申请,1,0.0232
6710,0ff967056ed70915bb386a624a3f61ef,0,我申请了，但是取件是上海请问怎么改,1,0.4004
6711,0ff967056ed70915bb386a624a3f61ef,1,取消重新提交，修改取件,1,0.3831
6712,0ff967056ed70915bb386a624a3f61ef,0,K谢谢,2,0.9292
6713,0ff967056ed70915bb386a624a3f61ef,1,请问还有其他还可以帮到您的吗,2,0.4122
6714,1003af039fc19ec83685db8977da04f0,1,您好，请问有什么可以帮助您的么,1,0.413
6715,1003af039fc19ec83685db8977da04f0,0,什么候发货，,1,0.2557
6716,1003af039fc19ec83685db8977da04f0,1,为了更好的解决您的问题，需要核实一下商品的信息奥，请问是这个商品吗，富士亮丽品牌冲印类厂商直送商品配送周期天，因需要天制作周期,1,0.4385
6717,1003af039fc19ec83685db8977da04f0,0,好的，谢谢,2,0.9693
6718,1003af039fc19ec83685db8977da04f0,1,请问还有其他还可以帮到您的吗,2,0.4122
6719,1003fde57d7d114b68d22a25638f901c,0,您好,1,0.5064
6720,1003fde57d7d114b68d22a25638f901c,1,请问有什么可以帮您,2,0.5542
6721,1003fde57d7d114b68d22a25638f901c,0,这是咱们京东电话吗,1,0.2766
6722,1003fde57d7d114b68d22a25638f901c,1,大家电一般是会预约的呢，应该是预约电话的呢,1,0.5318
6723,1003fde57d7d114b68d22a25638f901c,0,哦语音操作的那种，我核实一下,1,0.7688
6724,1003fde57d7d114b68d22a25638f901c,1,预约客服已经与您确认收货日期为月日，是的哦,2,0.5489
6725,1003fde57d7d114b68d22a25638f901c,0,哦好的，没有了，谢谢,2,0.9193
6726,1003fde57d7d114b68d22a25638f901c,1,后期有问题再来咨询妹子哦,2,0.7744
6727,100722b5d3837b5ab7263dc04e5830ac,0,您好,1,0.5064
6728,100722b5d3837b5ab7263dc04e5830ac,1,您好，还请您稍等，马上为您查询，请问是这个商品吗,1,0.0788
6729,100722b5d3837b5ab7263dc04e5830ac,0,我发现赠送的手环颜色也都是红色的，能不能换其他颜色的啊，是这个的,0,0.3923
6730,100722b5d3837b5ab7263dc04e5830ac,1,换货没法换其他的颜色的呢,1,0.0548
6731,100722b5d3837b5ab7263dc04e5830ac,0,但是都是红色，都三个红色的啊,0,0.5582
6732,100722b5d3837b5ab7263dc04e5830ac,1,嗯嗯，是的亲，您可以取消重新购买下，您看呢,1,0.6541
6733,100722b5d3837b5ab7263dc04e5830ac,0,好吧,1,0.674
6734,100722b5d3837b5ab7263dc04e5830ac,1,麻烦您了，需要我给您取消的呢,1,0.1997
6735,100722b5d3837b5ab7263dc04e5830ac,0,我取消了，麻烦您帮我下了,1,0.2896
6736,100722b5d3837b5ab7263dc04e5830ac,1,嗯嗯，好的呢,2,0.8819
6737,100722b5d3837b5ab7263dc04e5830ac,0,等钱退回来了，我重新购买,1,0.1446
6738,100722b5d3837b5ab7263dc04e5830ac,1,财务审核通过，退款中,1,0.141
6739,100722b5d3837b5ab7263dc04e5830ac,0,谢谢您了,2,0.8887
6740,100722b5d3837b5ab7263dc04e5830ac,1,不客气的，您的满意是我们的追求期待能再次为您服务，最快是今天可以导致的，到账，原路返回的呢,2,0.8104
6741,100722b5d3837b5ab7263dc04e5830ac,0,没有了，谢谢,2,0.689
6742,100722b5d3837b5ab7263dc04e5830ac,1,缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2,0.9911
6743,1007d79fbb589aa0241dbde5d07c97f3,0,在么，你看看我昨天退的货帮我推一下呗，我着急用钱，我还想在买一个手机，昨天买差了，就退了,0,0.0856
6744,1007d79fbb589aa0241dbde5d07c97f3,1,您的订单拦截成功，财务正在进行退款审核，请耐心等待,1,0.4799
6745,1007d79fbb589aa0241dbde5d07c97f3,0,对的，那得什么候到账啊,0,0.5189
6746,1007d79fbb589aa0241dbde5d07c97f3,1,您别急,1,0.3254
6747,1007d79fbb589aa0241dbde5d07c97f3,0,肯定能退回来是么，我是微信绑定银行卡支付的，得几天到账啊,0,0.3073
6748,1007d79fbb589aa0241dbde5d07c97f3,1,还是算银行卡效,1,0.3174
6749,100a69e4f5aa7b5774b2739e3212f18b,0,这东西能取消么，发也不发，就在那待发货，已经一个礼拜了,1,0.0422
6750,100a69e4f5aa7b5774b2739e3212f18b,1,您好，您的问题这边正在确认中，因咨询人数较多，请您稍等几分钟谢谢,2,0.7585
6751,100a69e4f5aa7b5774b2739e3212f18b,0,好吧，现在发我要的，不发就算了,0,0.5706
6752,100a69e4f5aa7b5774b2739e3212f18b,1,亲，实在抱歉，让您久等了，亲爱的，耽误您的穿了非常抱歉哈，咱们这边帮您取消订单，您看可以吗,2,0.4672
6753,100a69e4f5aa7b5774b2739e3212f18b,0,好的吧谢谢，是什么问题导致这样呢，上次问他们客服也不理我,0,0.331
6754,100a69e4f5aa7b5774b2739e3212f18b,1,耽误这么久的，真的灰常抱歉，咱们这边已经帮您取消订单咯,2,0.2687
6755,100a69e4f5aa7b5774b2739e3212f18b,0,好吧,0,0.674
6758,100a69e4f5aa7b5774b2739e3212f18b,1,对您造成的不便，很是抱歉呢,2,0.1599
6759,10110e68e03a624f4f22793ceead90a4,1,请问有什么可以帮您,2,0.5542
6760,10110e68e03a624f4f22793ceead90a4,0,我想问一下，我最近买了一个冰箱，是否包含送货到家的,1,0.4555
6761,10110e68e03a624f4f22793ceead90a4,1,咱们的大家电一般都是送货上门的呢，预约客服已经与您确认收货日期为月日，上车扫描，送往青岛日日顺广州途中,1,0.3594
6762,10110e68e03a624f4f22793ceead90a4,0,因为我住在楼没有电梯，我要确认一下，会不会有额外搬运费用,1,0.6552
6763,10110e68e03a624f4f22793ceead90a4,1,不会的哈，一般都是可以送货上门的哈，您不用担心的呢,2,0.9151
6764,10110e68e03a624f4f22793ceead90a4,0,嗯，谢谢,2,0.9398
6765,10110e68e03a624f4f22793ceead90a4,1,您太客气了呢，这都是我应该做呢的,2,0.3735
6769,1019bcae87ee2d335dcd5ab2858e0ec0,0,我的货物订单的到货是今天下午之前到货目前还没消息耽误我送人了我去实体店里买了这单货我想退了需要怎么办,0,0.1064
6770,1019bcae87ee2d335dcd5ab2858e0ec0,1,请您提供下订单号我帮您看看,1,0.7767
6771,1019bcae87ee2d335dcd5ab2858e0ec0,0,需要什么手续，货物未到我想退货，怎么办理，看的好慢啊,0,0.0644
6772,1019bcae87ee2d335dcd5ab2858e0ec0,1,不需要手续费的,1,0.919
6773,1019bcae87ee2d335dcd5ab2858e0ec0,0,我怎么退啊，直接订单退货,0,0.0147
6774,1019bcae87ee2d335dcd5ab2858e0ec0,1,您的商品已经在配送，后期拒收就可以了哦,2,0.6094
6775,1019bcae87ee2d335dcd5ab2858e0ec0,0,好的，拒收后费用打到哪里,1,0.3737
6776,1019bcae87ee2d335dcd5ab2858e0ec0,1,您怎么支付就会怎么退的哦,2,0.34
6777,1019bcae87ee2d335dcd5ab2858e0ec0,0,好的,2,0.8609
6778,1019bcae87ee2d335dcd5ab2858e0ec0,1,您客气了哦,2,0.6496
6779,101ce2517c26f744fb5dbe813f2f6a83,0,你好，我想请问我下载了一个订单，现在想打印发票,1,0.4447
6780,101ce2517c26f744fb5dbe813f2f6a83,1,还请您稍等，马上为您查询,2,0.6492
6781,101ce2517c26f744fb5dbe813f2f6a83,0,货到付款的话怎么完成订单，我刚刚签收,1,0.221
6782,101ce2517c26f744fb5dbe813f2f6a83,1,此单是货到付款订单，配送收款之后需要登记系统入账，预计到天,1,0.0278
6783,101ce2517c26f744fb5dbe813f2f6a83,0,好的，其他没什么了，谢谢,2,0.7879
6784,101ee1ee714e7d0738aede81c794a02e,0,你好我在过年之前申请了退货订单货我已经退回去了你们给我处理好了吗,1,0.0253
6785,101ee1ee714e7d0738aede81c794a02e,1,您好，您的问题这边正在确认中，因咨询人数较多，请您稍等几分钟谢谢，亲，实在抱歉，让您久等了，耽误这么久的，真的灰常抱歉，因为厂家之前是放假期所以没有收到审核退款哦，待厂家上班后，咱们这边帮您催促尽快核实退款哦，还请您放心哈，妹子这边会帮您跟进到您退款完成，还请您放心哈,2,0.4972
6786,101ee1ee714e7d0738aede81c794a02e,0,好的,1,0.8609
6787,101ee1ee714e7d0738aede81c794a02e,1,您客气了，为您服务是小妹的荣幸呢,2,0.6788
6791,10222e11a92d34109c3500f23c8b621e,0,我一个订单买了两件商品为什这现在只退了一件的钱,0,0.101
6792,10222e11a92d34109c3500f23c8b621e,1,两个售后的，有一个还没退款呢,1,0.1246
6793,10222e11a92d34109c3500f23c8b621e,0,为什么那，为什么不是一起的,0,0.082
6794,10222e11a92d34109c3500f23c8b621e,1,已经退款的是闪电退款，在取件之前退款的,1,0.0118
6795,10222e11a92d34109c3500f23c8b621e,0,那件商品为什么退款,1,0.0431
6796,10222e11a92d34109c3500f23c8b621e,1,返回售后之后退款,1,0.0117
6797,10222e11a92d34109c3500f23c8b621e,0,嗯嗯,1,0.6703
6798,10222e11a92d34109c3500f23c8b621e,1,请问还有其他还可以帮到您的吗,2,0.4122
6799,10222e11a92d34109c3500f23c8b621e,0,暂没有,1,0.1165
6800,1026e15ea1276aa5d54a85b9ba524a51,1,请问有什么可以帮您,2,0.5542
6801,1026e15ea1276aa5d54a85b9ba524a51,0,您好，帮我查一下我这个订单是几件物品吧，因为我订了两个相同的订单,1,0.4016
6802,1026e15ea1276aa5d54a85b9ba524a51,1,一件的呢,1,0.7463
6803,1026e15ea1276aa5d54a85b9ba524a51,0,这个呢,1,0.5696
6804,1026e15ea1276aa5d54a85b9ba524a51,1,一件的呢,1,0.7463
6805,1026e15ea1276aa5d54a85b9ba524a51,0,我分开订了这两个东西，收货都相同，你那边确定查着没有合在一起发吗,1,0.0057
6806,1026e15ea1276aa5d54a85b9ba524a51,1,是两个订单号呢,1,0.399
6807,1026e15ea1276aa5d54a85b9ba524a51,0,那我第二个还没出库的订单什么候能发货呢,1,0.185
6808,1026e15ea1276aa5d54a85b9ba524a51,1,您的订单在京东发货完成，准备送往京东，建议您耐心等待一下哈，您的订单预计月3日送达您手中，受降雪影响，您的订单略有延迟，京东物流将全力为您服务，请耐心等待,1,0.3521
6809,102c6d4916dd9812dc6465d04cae1cda,0,您好，买了一张京东卡，你好买了一张京东卡，可以退货吗,1,0.369
6810,102c6d4916dd9812dc6465d04cae1cda,1,马上核实情况，请您稍等哈，电子卡是吗,1,0.0376
6811,102c6d4916dd9812dc6465d04cae1cda,0,是的,1,0.5473
6812,102c6d4916dd9812dc6465d04cae1cda,1,支持天无理由退货，您能申请售后吗,1,0.0959
6813,102c6d4916dd9812dc6465d04cae1cda,0,可以的，怎么申请呢,1,0.5692
6814,102c6d4916dd9812dc6465d04cae1cda,1,申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请;可通过个人中心客户服务退换售后进行申请哦,1,0.2157
6815,102c6d4916dd9812dc6465d04cae1cda,0,谢谢,2,0.9327
6816,102c6d4916dd9812dc6465d04cae1cda,1,请问还有其他还可以帮到您的吗,2,0.4122
6817,102d27d773f3f3da9d7147a83f85a8aa,0,我有两条裤子想申请售后，一条感觉质量不好且码数小了退货处理，另一条码数小了想换货可以吗，人呢,0,0.0171
6818,102d27d773f3f3da9d7147a83f85a8aa,1,建议您提交商品的换货申请就可以了哈,1,0.6518
6819,102d27d773f3f3da9d7147a83f85a8aa,0,我收到的信息只能售一件，帮我确认一下,1,0.0236
6820,102d27d773f3f3da9d7147a83f85a8aa,1,服务单号，这个是您这件衣服需要您邮寄的,1,0.5534
6821,102d27d773f3f3da9d7147a83f85a8aa,0,那另一件呢,1,0.5211
6822,102d27d773f3f3da9d7147a83f85a8aa,1,也是邮寄这个,1,0.4886
6823,102d27d773f3f3da9d7147a83f85a8aa,0,好的，那我把两件都寄过去就行了吧,1,0.588
6824,102d27d773f3f3da9d7147a83f85a8aa,1,是的亲,1,0.543
6825,102d27d773f3f3da9d7147a83f85a8aa,0,谢谢,2,0.9327
6826,102d27d773f3f3da9d7147a83f85a8aa,1,您客气了哈,2,0.6134
6827,103ee77efabc8c2068b4023d31d53c5d,0,人工客服，您好这个订单,1,0.1553
6829,103ee77efabc8c2068b4023d31d53c5d,0,之前的问题,1,0.4286
6830,103ee77efabc8c2068b4023d31d53c5d,1,您方便简单描述下您的问题吗,1,0.2631
6831,103ee77efabc8c2068b4023d31d53c5d,0,货前天已经交给京东派送员了，但是依然显示让我送货,0,0.5961
6832,103ee77efabc8c2068b4023d31d53c5d,1,您的是客服送货，不是交个配送员的哦,2,0.325
6833,103ee77efabc8c2068b4023d31d53c5d,0,他们一起的啊,0,0.9033
6834,103ee77efabc8c2068b4023d31d53c5d,1,这边给您核实下，配送员姓名您提供下，还有联系方式,1,0.585
6835,103ee77efabc8c2068b4023d31d53c5d,0,客服妹妹现在我应该咋办，这个电话号，姓名是啥我查不到了,0,0.0668
6836,103ee77efabc8c2068b4023d31d53c5d,1,您好，已反馈了，售后会尽快给您处理，您放心哈,2,0.91
6837,103ee77efabc8c2068b4023d31d53c5d,0,好的，蟹蟹客服啦,2,0.9241
6838,103ee77efabc8c2068b4023d31d53c5d,1,您客气了，为您服务是小妹的荣幸呢,2,0.6788
6840,103f739c57c0ea77388325b4bdb5b3fa,0,我想问一下我有一单的记录怎么没有了，能帮我找找吗，单号是,0,0.2546
6841,103f739c57c0ea77388325b4bdb5b3fa,1,还请您稍等，马上为您查询，这个订单没有付款的，已经删除了的,1,0.2385
6842,103f739c57c0ea77388325b4bdb5b3fa,0,好的,1,0.8609
6843,103f739c57c0ea77388325b4bdb5b3fa,1,请问还有其他还可以帮到您的吗,2,0.4122
6844,103f739c57c0ea77388325b4bdb5b3fa,0,没有了，谢谢您,2,0.659
6845,103f739c57c0ea77388325b4bdb5b3fa,1,还辛苦您给小妹打个评价呢击表情栏旁边的+哦,2,0.6771
6846,1047134e2c5724abe7da8f1ddf88268d,0,我箱子买大了，想换个小的,0,0.7434
6847,1047134e2c5724abe7da8f1ddf88268d,1,帮您查看一下，稍等,1,0.7871
6848,1047134e2c5724abe7da8f1ddf88268d,0,好的,1,0.8609
6849,1047134e2c5724abe7da8f1ddf88268d,1,建议您可以击全部订单或我的订单找到返修退货里根据需要申请返修退换货服务，最终已审核结果为准,1,0.514
6850,1047134e2c5724abe7da8f1ddf88268d,0,换一个要多久才能到货啊，我过几天就回家了，怕收不到,0,0.2143
6851,1047134e2c5724abe7da8f1ddf88268d,1,建议您重新选购，换货只能换相同的亲呢,1,0.0821
6852,1047134e2c5724abe7da8f1ddf88268d,0,知道了,1,0.5259
6853,1047134e2c5724abe7da8f1ddf88268d,1,请问还有其他还可以帮到您的吗,2,0.4122
6854,1047134e2c5724abe7da8f1ddf88268d,0,没有了，谢谢，拜拜,2,0.1666
6855,104a5f13ec6b67d10b2c9ef6b95807e3,0,帮我预订一下吧，两再让客服打电话,1,0.2936
6857,104a5f13ec6b67d10b2c9ef6b95807e3,0,之前的订单,1,0.5873
6858,104a5f13ec6b67d10b2c9ef6b95807e3,1,还请您稍等，马上为您查询,2,0.6492
6859,104a5f13ec6b67d10b2c9ef6b95807e3,0,耳机的维修,1,0.5271
6860,104a5f13ec6b67d10b2c9ef6b95807e3,1,查看是，亲爱的，请稍等哈,2,0.6824
6861,104a5f13ec6b67d10b2c9ef6b95807e3,0,耳机维修单号,1,0.6096
6862,104a5f13ec6b67d10b2c9ef6b95807e3,1,此单售后多次联系一直无人接听,1,0.1081
6863,104a5f13ec6b67d10b2c9ef6b95807e3,0,一直关机，只在中午和晚上开机，在学校,0,0.1965
6864,104a5f13ec6b67d10b2c9ef6b95807e3,1,为您反应售后催促再次联系您哈,1,0.4689
6865,104a5f13ec6b67d10b2c9ef6b95807e3,0,嗯，好的谢谢，暂没了，谢谢，麻烦了,2,0.9299
6866,104eb091acfff5fd1610da88d444d155,0,把香河这边快递员的电话发给我,1,0.627
6867,104eb091acfff5fd1610da88d444d155,1,您好能麻烦您提供下订单号吗谢谢这边马上为您查下哟,2,0.8546
6868,104eb091acfff5fd1610da88d444d155,0,我问问他明天什么候能派送,1,0.566
6869,104eb091acfff5fd1610da88d444d155,1,您的订单预计月3日送达您手中，暂没有,1,0.0961
6870,104eb091acfff5fd1610da88d444d155,0,给我找找快递员的电话吧,1,0.3598
6871,104eb091acfff5fd1610da88d444d155,1,具体名称您知道吗,1,0.2349
6872,104eb091acfff5fd1610da88d444d155,0,香河,1,0.6651
6873,104eb091acfff5fd1610da88d444d155,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2,0.9824
6874,10572a4a791a6803e6d69399c55e1401,0,忘了用优惠券了，忘了用优惠券了，可以退了重新下单吗,1,0.3805
6875,10572a4a791a6803e6d69399c55e1401,1,可以的，亲,2,0.8229
6876,10572a4a791a6803e6d69399c55e1401,0,怎么取消,1,0.0471
6877,10572a4a791a6803e6d69399c55e1401,1,我帮你取消了,1,0.3099
6878,10572a4a791a6803e6d69399c55e1401,0,好的，看到了，谢谢,2,0.9602
6879,10572a4a791a6803e6d69399c55e1401,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2,0.9824
6880,1058322945a3358ff2ae5ebee1005c33,0,我要换货,1,0.2416
6881,1058322945a3358ff2ae5ebee1005c33,1,为了更快的处理您的问题辛苦您提供下订单号给我可以吗，小妹为您看看，您稍等哦，商品您收到了吗,1,0.2404
6882,1058322945a3358ff2ae5ebee1005c33,0,收到了,1,0.5439
6883,1058322945a3358ff2ae5ebee1005c33,1,哦哦，请问您是什么原因需换货的呢,1,0.6054
6884,1058322945a3358ff2ae5ebee1005c33,0,小了,1,0.3448
6885,1058322945a3358ff2ae5ebee1005c33,1,哦哦，好的您可以确认订单完成后提交售后申请的哦，商家的审核一般是在小之内哦，审核过后将统一有短信告知审核结果，还麻烦您保持手机畅通，麻烦您申请一下售后哦，京东APP我的客户服务售后申请电脑端，打开京东首页登录京东账户击首页右上角我的京东客户服务击返修退换货填写相关内容,2,0.3104
6886,1058322945a3358ff2ae5ebee1005c33,0,买错了到码的了，我可以直接联系商家吗,1,0.1182
6887,1058322945a3358ff2ae5ebee1005c33,1,您联系商家也是需要提交售后申请的,1,0.2035
6888,1058322945a3358ff2ae5ebee1005c33,0,哦必须通过京东,2,0.9323
6889,1058322945a3358ff2ae5ebee1005c33,1,嗯呢是呢需要提交售后申请的,1,0.4581
6890,1058322945a3358ff2ae5ebee1005c33,0,好的,2,0.8609
6891,1058322945a3358ff2ae5ebee1005c33,1,麻烦您了,1,0.3311
6892,1058322945a3358ff2ae5ebee1005c33,0,没有了，谢谢,2,0.689
6893,1058322945a3358ff2ae5ebee1005c33,1,您客气了哦，这是小妹应该做的哦，麻烦给小妹一个评价啦您的支持是我最大的动力呢,2,0.9148
6894,106436c972b4e6aff295b0570194c3f2,0,我想问一下我们这个农村的订单使用ems吗,1,0.0522
6895,106436c972b4e6aff295b0570194c3f2,1,会转其他快递送货呢,1,0.6596
6896,106436c972b4e6aff295b0570194c3f2,0,其他快递是啥呢,1,0.3365
6897,106436c972b4e6aff295b0570194c3f2,1,现在还没有显示,1,0.0996
6898,106436c972b4e6aff295b0570194c3f2,0,我想要ms，其他的快递也不送的，要我自己去取，ms能送到村里，很方便,1,0.9653
6899,106436c972b4e6aff295b0570194c3f2,1,现在还没有显示，您先等待哦,2,0.3269
6900,106a9092f490112bca95612634235a3e,0,你好我不小心错了退款，可以取消退款申请吗,1,0.023
6901,106a9092f490112bca95612634235a3e,1,马上核实情况，请您稍等哈,1,0.2994
6902,106a9092f490112bca95612634235a3e,0,好的,1,0.8609
6903,106a9092f490112bca95612634235a3e,1,可以联系配送正常签收,1,0.3341
6904,106a9092f490112bca95612634235a3e,0,好那就正常签收吧，是需要怎么操作呢,1,0.1209
6905,106a9092f490112bca95612634235a3e,1,送货的候联系配送就行的,1,0.6917
6906,106a9092f490112bca95612634235a3e,0,好的,1,0.8609
