id,sessionid,watersenid,content,sentiment_key
1167,028652a58db024e93251d23eb7d47f4b,1,小妹这边会帮您催促尽快开具的呢，请问有什么可以帮您，亲爱的客户，还麻烦您提供下订单号，妹子这边给您查询哦订单状态,2
1174,028b0f43d0bdd052e9e2c940e5ba8b60,0,为什么物流显示的事阿里区,1
1175,028b0f43d0bdd052e9e2c940e5ba8b60,1,还请您稍等，马上为您查询，此单通过国泰快递配送的请您耐心等待一下呀,1
1176,028b0f43d0bdd052e9e2c940e5ba8b60,0,怎么显示阿里区,0
1177,028b0f43d0bdd052e9e2c940e5ba8b60,1,您的订单我们也是清楚的，不会送错的哈,2
1178,028b0f43d0bdd052e9e2c940e5ba8b60,0,有个手环的订单什么候出库,1
1179,028b0f43d0bdd052e9e2c940e5ba8b60,1,查看是订单，您的订单正在外调货，预计到天发货,1
1180,028b0f43d0bdd052e9e2c940e5ba8b60,0,从哪里发货,1
1181,028b0f43d0bdd052e9e2c940e5ba8b60,1,等待送到拉萨之后发货,1
1182,028b0f43d0bdd052e9e2c940e5ba8b60,0,好的谢谢,2
1184,028c9a9c2602edcadb69b71c9e83236c,0,你好，请问我推迟收货该怎么处理，就是最近两天不在家，不好收快递,1
1185,028c9a9c2602edcadb69b71c9e83236c,1,快递员联系您送货了么,1
1186,028c9a9c2602edcadb69b71c9e83236c,0,就系统发了一条消息，到取货,1
1187,028c9a9c2602edcadb69b71c9e83236c,1,亲这边显示是送货的呢如果快递员联系您送货了您可以和快递员协商一下之后送货的呢，如果是取件的话您可以等两天取件的呢我们最多只能是保留三天的哦,2
1188,028c9a9c2602edcadb69b71c9e83236c,0,就是说直接和快递员联系就可以,1
1189,028c9a9c2602edcadb69b71c9e83236c,1,超过三天就是会退货的呢,1
1190,028c9a9c2602edcadb69b71c9e83236c,0,如果有提前和联系呢,1
1191,028c9a9c2602edcadb69b71c9e83236c,1,可以的亲,2
1192,028c9a9c2602edcadb69b71c9e83236c,0,好的,1
1193,028c9a9c2602edcadb69b71c9e83236c,1,请问还有其他还可以帮到您的吗,2
1194,028c9a9c2602edcadb69b71c9e83236c,0,不用了，谢谢,2
1195,028c9a9c2602edcadb69b71c9e83236c,1,没有其他问题妹子就不打扰您了哦,2
1196,028f81136034bd42499311622351f80c,0,你好我昨天下的手表已经在运送了，但是我忘记走返利所以退款了，现在我又重新下了一单，那第一单会拦截掉吗,1
1197,028f81136034bd42499311622351f80c,1,马上核实情况，请您稍等哈,1
1198,028f81136034bd42499311622351f80c,0,好的谢谢,2
1199,028f81136034bd42499311622351f80c,1,亲，您已提交退款了，但是已发货哦这边尽量拦截，如没有拦截到请拒收哈，拒收返回后才退款呢,1
1200,028f81136034bd42499311622351f80c,0,好的谢谢,2
1201,028f81136034bd42499311622351f80c,1,您客气了，为您服务是小妹的荣幸呢，妹子这边会帮您跟进到您退款完成，还请您放心哈,2
1202,028f81136034bd42499311622351f80c,0,好的,1
1203,028f81136034bd42499311622351f80c,1,耽误这么久的，真的灰常抱歉,2
1204,028f81136034bd42499311622351f80c,0,没有了感谢晚安,2
1205,028f81136034bd42499311622351f80c,1,您太客气了呢，这都是我应该做呢的，亲爱哒，来都来了，用你发财的小手给我一个评价吧，谢谢亲爱的，晚安，祝您好梦,2
1206,0292c1a6cd6c20e112312183bc388e13,0,早就到宜白路了，为什么一直不送货呢很急，相当急，如果给配送信息，我们可以自已去提货,0
1207,0292c1a6cd6c20e112312183bc388e13,1,已到达，最近配送部门因为活动导致快件量增加全员出动都在配送途中的呢都在支援的哦,1
1208,0292c1a6cd6c20e112312183bc388e13,0,是的，春节前一定送的吗，麻烦给配送信息，我们可以自已去提货，具体和电话,1
1209,0292c1a6cd6c20e112312183bc388e13,1,天津天津市宜清路与宜美道交口宜清花园号楼底商零贰贰汽修隔壁,1
1210,0292c1a6cd6c20e112312183bc388e13,0,好的，谢谢,2
1211,0292c1a6cd6c20e112312183bc388e13,1,请问还有其他还可以帮到您的吗,2
1212,0292c1a6cd6c20e112312183bc388e13,0,请问如果我们不去取，对方春节前还给送吗特别担心春节都放假，节后才送,1
1213,0292c1a6cd6c20e112312183bc388e13,1,已在加派人力的亲呢,1
1214,0292c1a6cd6c20e112312183bc388e13,0,哦好的知道了晚安,2
1215,0292c1a6cd6c20e112312183bc388e13,1,请问还有其他还可以帮到您的吗,2
1216,02a4a445337b9acbea0822b6e80bd4e8,0,微信视频对方无法看到我,1
1217,02a4a445337b9acbea0822b6e80bd4e8,1,还辛苦您再等待下哦，这里正在为您查询中哈,2
1218,02a4a445337b9acbea0822b6e80bd4e8,0,摄像头无法打开,1
1219,02a4a445337b9acbea0822b6e80bd4e8,1,QQ呢,1
1220,02a4a445337b9acbea0822b6e80bd4e8,0,微信，视频无法打开,1
1221,02a4a445337b9acbea0822b6e80bd4e8,1,在查询,1
1222,02a4a445337b9acbea0822b6e80bd4e8,0,小新电脑无法视频，对方看不到我，我的摄像头坏了吗,1
1223,02a4a445337b9acbea0822b6e80bd4e8,1,您可以通过Lenvsettngs这个软件实现电池养护模式，摄像头，热等功能的开启关闭这里是下载和使用说明麻烦您看下,2
1224,02a4a445337b9acbea0822b6e80bd4e8,0,你给我联想的技术联系方式,1
1225,02a4a445337b9acbea0822b6e80bd4e8,1,稍等下呢,2
1226,02a89f0475c85bcd379257f055f01e08,0,你好我可以取消上次购买的商品吖,1
1227,02a89f0475c85bcd379257f055f01e08,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，您已经申请取消了之后，咱们会尽快拦截的如果拦截不成功还要麻烦您拒收,1
1228,02a89f0475c85bcd379257f055f01e08,0,原来机会三十号回广州，由于天气问题，赶不回来,1
1229,02a89f0475c85bcd379257f055f01e08,1,麻烦您了,1
1230,02a89f0475c85bcd379257f055f01e08,0,已经送到广州派件工作人员手中了，我重新下单购买，刚刚已经在页面申请取消了，可能取消不了,1
1231,02a89f0475c85bcd379257f055f01e08,1,已经在拦截了哈,1
1232,02a89f0475c85bcd379257f055f01e08,0,昨天派件工作人员已打电话过来过，当回复两天后收，现在赶不回来，订单延迟三天不收是不是自动退回京东总部吖,1
1233,02a89f0475c85bcd379257f055f01e08,1,直接拒收,1
1234,02a89f0475c85bcd379257f055f01e08,0,问题是我已经超过三天了派件工作人员还会送吖,1
1235,02a89f0475c85bcd379257f055f01e08,1,这边告诉师傅拒收可以吗,1
1236,02a89f0475c85bcd379257f055f01e08,0,要不你们与派件工作人员联系，不送可以吗,1
1237,02a89f0475c85bcd379257f055f01e08,1,好的,1
1238,02a89f0475c85bcd379257f055f01e08,0,没有了，谢谢麻烦你了,2
1239,02b15b5183e112b173601f1adf800863,0,订单物流信息，先说日送达，又说暂缺货或不在送货，哪个为准,0
1240,02b15b5183e112b173601f1adf800863,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您，您的订单预计月日送达您手中配送出发的候会电话联系您的哟还请您保持手机畅通哟您这边也可以后期关注一下咱们订单的物流跟踪,2
1241,02b15b5183e112b173601f1adf800863,0,没有了，谢谢，新年好,2
1242,02b15b5183e112b173601f1adf800863,1,新年快乐,2
1243,02b62f4c179e805426cbd66f55a55489,0,您好电子发票什么候开给我呢,1
1244,02b62f4c179e805426cbd66f55a55489,1,还请您稍等，马上为您查询，等待订单完成小之后，麻烦亲在手机端app我的客户服务发票服务查看，或者电脑端我的订单左下角我的发票查询您好,1
1245,02b62f4c179e805426cbd66f55a55489,0,电子发票不能收到货之后就开出来吗,1
1246,02b62f4c179e805426cbd66f55a55489,1,不是的哈,1
1247,02b62f4c179e805426cbd66f55a55489,0,那就是订单完成小后咯,1
1248,02b62f4c179e805426cbd66f55a55489,1,请您耐心等待一下呀,1
1249,02b62f4c179e805426cbd66f55a55489,0,好吧,1
1250,02c6543ad4b0f9f67fd3535f7f3cce4d,0,今天货到了，我要求退货,0
1251,02c6543ad4b0f9f67fd3535f7f3cce4d,1,您申请售后之后不要着急，正常情况下内审核之后会有售后同事联系您，包括但不限于电话和短信联系，申请路径，可通过我的京东客户服务返修退换货内申请也可直接击此链接，APP端可通过我的客户服务退换售后中申请;可通过个人中心客户服务退换售后进行申请哦京东自营的返修退换货当天之前提交的返修单，在当天之前会有人员审核，之后提交的返修单次日之前会有人员审核,1
1252,02c6543ad4b0f9f67fd3535f7f3cce4d,0,我急得很，我给娃儿买的，要出去读书了，等不及了,0
1253,02c6543ad4b0f9f67fd3535f7f3cce4d,1,您申请售后吧,1
1254,02c6543ad4b0f9f67fd3535f7f3cce4d,0,我直接退货就可以了,1
1255,02c6543ad4b0f9f67fd3535f7f3cce4d,1,签收了吗，还没到您取消就行了首先建议您可以自己在您的我的京东我的订单操作取消哟温馨提示，请您取消前注意商品是否有缺货价格上涨等情况哦，还请您谨慎操作呢,1
1256,02c6543ad4b0f9f67fd3535f7f3cce4d,0,退货成功了,1
1257,02c6543ad4b0f9f67fd3535f7f3cce4d,1,好的,1
1258,02c6543ad4b0f9f67fd3535f7f3cce4d,0,你们的货都没有发是吧,0
1259,02c6543ad4b0f9f67fd3535f7f3cce4d,1,在路上,1
1260,02c6543ad4b0f9f67fd3535f7f3cce4d,0,你们一直叫等，你们会忽悠人了，在路上了吗，前天就在渝北，那是怎么回事，在红树林的,0
1261,02c6543ad4b0f9f67fd3535f7f3cce4d,1,您已经取消了，等待一下退款吧,1
1262,02c6543ad4b0f9f67fd3535f7f3cce4d,0,太搞笑了，开年就遇到了这事，你们还没上班吗，怎么这么慢,0
1263,02c6543ad4b0f9f67fd3535f7f3cce4d,1,客户您好，目前正值工作日恢复期，所有业务已经恢复正常，之前的积压延迟已经开始处理，请您不要着急,1
1264,02c6543ad4b0f9f67fd3535f7f3cce4d,0,呵呵，我是无语了，差评,0
1265,02cc9c704bae423b2b6da4306fe58aae,0,昨天刚买今天就降价,0
1266,02cc9c704bae423b2b6da4306fe58aae,1,小妹为您看看，您稍等哦，申请下,1
1267,02cc9c704bae423b2b6da4306fe58aae,0,成功提交了一个价保申请，订单号，suId，价保单号,1
1268,02cc9c704bae423b2b6da4306fe58aae,1,价保，款项原路返回，一般个工作日左右到账的,1
1269,02cc9c704bae423b2b6da4306fe58aae,0,好吧,1
1270,02cc9c704bae423b2b6da4306fe58aae,1,请问还有其他还可以帮到您的吗,2
1271,02d207f4c549366376809046d8193bbd,0,我想查询订单的配送信息，这个上门安装的一般什么候上门啊，会主动联系我么,1
1272,02d207f4c549366376809046d8193bbd,1,小妹查看下哦，请稍等，亲爱的这个是自营的呢，但是是我们和厂家合作发货的，这样可以给客户更优惠的价格的呢建议您咨询商品页面的供应商客服哦，他们发出哦,2
1273,02d207f4c549366376809046d8193bbd,0,哦哦好吧,1
1274,02d207f4c549366376809046d8193bbd,1,请问还有其他还可以帮到您的吗，妹子祝福您幸福快乐，前程锦绣，还请您击表情栏旁边的+打赏我一个评价哦,2
1275,02dd7f6fa6343f364d9c61ad14523896,0,为什么我取消订单的钱还没退回来的,0
1276,02dd7f6fa6343f364d9c61ad14523896,1,为了更快的处理您的问题辛苦您提供下订单号给我可以吗，您的订单财务已退款至东莞这个是退款哦,1
1277,02dd7f6fa6343f364d9c61ad14523896,0,但到现在还没到帐的,0
1278,02dd7f6fa6343f364d9c61ad14523896,1,亲爱的这个工作日到账哦,1
1279,02dd7f6fa6343f364d9c61ad14523896,0,那明天再看看吧，谢谢你,2
1280,02dd7f6fa6343f364d9c61ad14523896,1,请问还有其他还可以帮到您的吗，您太客气了呢，这都是我应该做呢的还辛苦您给小妹打个评价呢击表情栏旁边的+哦,2
1281,02e091a50268349b30a1513b8d74763b,0,你好，请问我怎么才能查到这个被拆分的订单的支付记录呢,1
1282,02e091a50268349b30a1513b8d74763b,1,您好，还请您稍等，马上为您查询支付记录没法看到的,1
1283,02e091a50268349b30a1513b8d74763b,0,为什么呢,1
1284,02e091a50268349b30a1513b8d74763b,1,您订单都是主单的支付记录的，但是他被拆分了，您可以看到拆分那些单子的,1
1285,02e091a50268349b30a1513b8d74763b,0,主单记录也查不到呀,0
1286,02e091a50268349b30a1513b8d74763b,1,可以的，您是什么支付的,1
1287,02e091a50268349b30a1513b8d74763b,0,我查了一下，月份没有这笔消费,1
1288,02e091a50268349b30a1513b8d74763b,1,您使用微信支付的，应该是微信绑定的银行卡支付的,1
1289,02e091a50268349b30a1513b8d74763b,0,好的，那我查询一下微信支付的记录,1
1290,02e091a50268349b30a1513b8d74763b,1,好的呢,2
1291,02e091a50268349b30a1513b8d74763b,0,微信里的确有，谢谢,2
1292,02e091a50268349b30a1513b8d74763b,1,不客气的，您的满意是我们的追求期待能再次为您服务缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
1293,02e195f4ebcaee829c3e78741581469a,0,我想问下我现在买什么候能到货，人工客服哪里去了,0
1294,02e195f4ebcaee829c3e78741581469a,1,还请您稍等，马上为您查询，您好您方便简单描述下您的问题吗，为了更好的解决您的问题，需要核实一下商品的信息奥，请问是这个商品吗,1
1295,02e195f4ebcaee829c3e78741581469a,0,我还没支付，想问清楚大概什么候能到货，是从哪里发货到深圳的,1
1296,02e195f4ebcaee829c3e78741581469a,1,库房，异发的亲,1
1297,02e195f4ebcaee829c3e78741581469a,0,哦，那还挺近的,1
1298,02e195f4ebcaee829c3e78741581469a,1,嗯嗯好吧,2
1299,02e195f4ebcaee829c3e78741581469a,0,谢谢,2
1300,02e195f4ebcaee829c3e78741581469a,1,不客气的，您的满意是我们的追求期待能再次为您服务，缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
1301,02e356ba452eefb1c003d3e695e0b06c,0,我这个订单怎么还没有送到呢,0
1302,02e356ba452eefb1c003d3e695e0b06c,1,商品目前还没有到的，我们也为您跟踪下配送的情况到后通知加急配送的哦辛苦您再等等的哈,1
1303,02e356ba452eefb1c003d3e695e0b06c,0,不是说的今天送到的吗,0
1304,02e356ba452eefb1c003d3e695e0b06c,1,目前还没有到的，到后通知加急配送的哦请问还有其他还可以帮到您的吗,2
1305,02e59fedb5b5622c954b0ab057fafb9f,0,我要退了，你们可以帮我退吗,0
1306,02e59fedb5b5622c954b0ab057fafb9f,1,您收到了吗,1
1307,02e59fedb5b5622c954b0ab057fafb9f,0,没有，我看快递信息应该是在配送,1
1308,02e59fedb5b5622c954b0ab057fafb9f,1,拒收返回仓库退款,1
1309,02e59fedb5b5622c954b0ab057fafb9f,0,我们哪里是农村，都是配送到指定的方，然后自己取，没有快递员，能返回吗,1
1310,02e59fedb5b5622c954b0ab057fafb9f,1,不收货就行的,1
1311,02e59fedb5b5622c954b0ab057fafb9f,0,好的,1
1312,02e59fedb5b5622c954b0ab057fafb9f,1,请问还有其他还可以帮到您的吗,2
1313,02f0ebed9f7a07283521da5a668ba8a7,0,您好京东配送现在上班吗，早上就到配送了现在还没有配送信息，是没上班还是信息没刷新,1
1314,02f0ebed9f7a07283521da5a668ba8a7,1,客户您好，目前正值新春佳节，京东目前大部分员工都在调休中，所以您所需要处理的业务进度会有所延缓，希望您体谅一下，耐心等待,2
1315,02f0ebed9f7a07283521da5a668ba8a7,0,还没有配送是吧那么你帮我看看买的配送的具体位置要是近的话我自己过去拿,0
1316,02f0ebed9f7a07283521da5a668ba8a7,1,是的，啥都一下稍等一下，济宁市邹城市西外环与恒丰路交叉路口机电园号,2
1317,02f0ebed9f7a07283521da5a668ba8a7,0,好的谢谢了,2
1318,02f0ebed9f7a07283521da5a668ba8a7,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2
1320,02f20144236f01f51c0b8921f162d7b4,0,我需要退货，就是之前的问题，我实在是等不了了，已经这么多天了,0
1321,02f20144236f01f51c0b8921f162d7b4,1,亲爱的已经查看到您的退款申请了，我们会先通知快递师傅拦截的哈，拦截成功商品退回直接给您退款，拦截不成功到您就直接拒收的哈,1
1322,02f20144236f01f51c0b8921f162d7b4,0,快递师傅什么候才会配送已经配送天了,0
1323,02f20144236f01f51c0b8921f162d7b4,1,这个配送的情况我们这面给您催下，师傅配送前会提前联系您的哦,1
1324,02f20144236f01f51c0b8921f162d7b4,0,拦截是啥意思呢为啥我申请退货了就不能直接拦截呢反正他也不送货,0
1325,02f20144236f01f51c0b8921f162d7b4,1,商品您还需要的话我们可以给您催下师傅加快配送的,1
1326,02f20144236f01f51c0b8921f162d7b4,0,我不需要，我想退货京东就不能直接拦截吗,0
1327,02f20144236f01f51c0b8921f162d7b4,1,那我们通知下给您处理退款，真的是不好意思耽误了您的使用,1
1328,02f20144236f01f51c0b8921f162d7b4,0,麻烦快点,0
1329,02f20144236f01f51c0b8921f162d7b4,1,我们这面已经催了,1
1331,02f2d41a529ca67cc9d19e94f559cb8d,0,这个订单还没有确认，能不能提前送到京东,1
1332,02f2d41a529ca67cc9d19e94f559cb8d,1,审核成功之后才可以的哦,2
1333,02f2d41a529ca67cc9d19e94f559cb8d,0,送货是多久，能延迟送货吗，延迟到年后,1
1334,02f2d41a529ca67cc9d19e94f559cb8d,1,这个一般不可以呢，如果没有快递收货是可以的,1
1335,02f2d41a529ca67cc9d19e94f559cb8d,0,不收货没法申请售后啊,0
1336,02f2d41a529ca67cc9d19e94f559cb8d,1,是快递寄回的收货,1
1337,02f2d41a529ca67cc9d19e94f559cb8d,0,我的自己送到京东，京东休息吗,0
1338,02f2d41a529ca67cc9d19e94f559cb8d,1,那您随送就可以的，京东物流不休息,1
1339,02f2d41a529ca67cc9d19e94f559cb8d,0,我家那边的可以送吗,1
1340,02f2d41a529ca67cc9d19e94f559cb8d,1,京东的自提都可以的,1
1341,02f2d41a529ca67cc9d19e94f559cb8d,0,谢谢,2
1342,02f7952c3466d9b8feb5bd317eb89043,0,机油收到了，去换机油那儿说没收到订单,0
1343,02f7952c3466d9b8feb5bd317eb89043,1,小妹为您看看，您稍等哦,1
1344,02f7952c3466d9b8feb5bd317eb89043,0,查到了吗,1
1345,02f7952c3466d9b8feb5bd317eb89043,1,亲爱哒，非常抱歉，让您久等了，恩是这个订单的,1
1346,02f7952c3466d9b8feb5bd317eb89043,0,换机油的师傅说还没收到这个订单，人呢，我就在这儿呢，该怎么办,0
1347,02f7952c3466d9b8feb5bd317eb89043,1,订单完成后系统会发送安装码给客户订单收货人手机的，请您耐心等下哦,1
1348,02f7952c3466d9b8feb5bd317eb89043,0,哦，尽快吧,2
1349,02f7952c3466d9b8feb5bd317eb89043,1,请问还有其他还可以帮到您的吗,2
1350,02fd418a62a68bd620dc1e48a6143edc,0,我有个订单，明天上午急用,0
1351,02fd418a62a68bd620dc1e48a6143edc,1,为了更快的处理您的问题，辛苦您提供下订单号给我可以吗,1
1352,02fd418a62a68bd620dc1e48a6143edc,0,能麻烦你催下早送货吗，,1
1353,02fd418a62a68bd620dc1e48a6143edc,1,这个订单和哪个订单呢,1
1354,02fd418a62a68bd620dc1e48a6143edc,0,还有个零食吃的，不会发送,1
1355,02fd418a62a68bd620dc1e48a6143edc,1,您点击我的订单订单详情，查询一下订单编号哦,1
1356,02fd418a62a68bd620dc1e48a6143edc,0,这个应该都是本仓的，催下早送过来呗，今天晚上也行的,1
1357,02fd418a62a68bd620dc1e48a6143edc,1,您的订单预计月日送达您手中，亲爱的，这是最快的了哦,2
1358,02fd418a62a68bd620dc1e48a6143edc,0,明天上午行吗，下午来不急，您能帮说下吗,1
1359,02fd418a62a68bd620dc1e48a6143edc,1,这边提前告诉师，到货之后尽量给您安排一下,1
1360,02fd418a62a68bd620dc1e48a6143edc,0,您帮我说下，太感谢了个单子,2
1361,02fd418a62a68bd620dc1e48a6143edc,1,因为是年货节，物流单量较大，这个不可以给您提前保证哈，但是小妹会尽我最大努力给您跟进联系处理，亲爱的，请您放心小妹会帮您跟进至订单签收的,2
1362,02fd418a62a68bd620dc1e48a6143edc,0,单位用,1
1363,02fd418a62a68bd620dc1e48a6143edc,1,感谢亲爱的谅解，这边全力给您提前联系,2
1364,02fd418a62a68bd620dc1e48a6143edc,0,谢谢,2
1365,02fd418a62a68bd620dc1e48a6143edc,1,您客气啦，亲爱的客户，有什么需要，可以联系我哦，我一直在电脑旁的，很乐意为您服务的哟,2
1368,030252fa2b592c59fc7bf4100304cf5d,0,其它的，里面的在南宁都没有货吗,1
1369,030252fa2b592c59fc7bf4100304cf5d,1,如提交订单提示无货就是没有现货的呢,1
1370,030252fa2b592c59fc7bf4100304cf5d,0,对了，如果退是退在钱包吗,1
1371,030252fa2b592c59fc7bf4100304cf5d,1,退款的话，原路返回的,1
1372,030252fa2b592c59fc7bf4100304cf5d,0,钱是退在我京东钱包吗,1
1373,030252fa2b592c59fc7bf4100304cf5d,1,您是小金库支付还是其他方式呢,1
1374,030252fa2b592c59fc7bf4100304cf5d,0,银行卡,1
1375,030252fa2b592c59fc7bf4100304cf5d,1,那就是退您银行卡的,1
1376,030252fa2b592c59fc7bf4100304cf5d,0,好的，谢谢,2
1377,030252fa2b592c59fc7bf4100304cf5d,1,您客气了哦，这是小妹应该做的哦,2
1378,0302994dfa34b748a8570a33912017a3,0,我的订单什么能发货吗,1
1379,0302994dfa34b748a8570a33912017a3,1,辛苦亲亲提供一下订单号哈小妹去看看呢，稍等哈小妹现在就去帮您看一下哦,2
1380,0302994dfa34b748a8570a33912017a3,0,谢谢,2
1381,0302994dfa34b748a8570a33912017a3,1,您太客气了呢，这都是我应该做呢的，亲亲您这个预计天会到库房呢,2
1382,0302994dfa34b748a8570a33912017a3,0,这跨度有大啊,0
1383,0302994dfa34b748a8570a33912017a3,1,辛苦亲亲耐心等待哦小妹这边也会帮您备注，到货后优先给您发货可以吗，好商品值得等待哦辛苦亲亲啦,2
1384,0302994dfa34b748a8570a33912017a3,0,好吧,1
1385,0302994dfa34b748a8570a33912017a3,1,您太客气了呢，这都是我应该做呢的，别忘了对妹纸的服务做出评价哦谢谢您啦么么哒请问还有其它可以帮您的么气温不定，注意保暖哦祝您天天好心情,2
1386,03061fad6a4b13ed69cb3bf3213378fd,0,订单为什么取消，,0
1387,03061fad6a4b13ed69cb3bf3213378fd,1,马上核实情况，请您稍等哈，一个订单拆分成了两个订单了,1
1388,03061fad6a4b13ed69cb3bf3213378fd,0,什么意思,0
1389,03061fad6a4b13ed69cb3bf3213378fd,1,一个总的订单拆分成了两个订单发货，所以总的显示取消,1
1390,03061fad6a4b13ed69cb3bf3213378fd,0,东西还是正常发货是吧,1
1391,03061fad6a4b13ed69cb3bf3213378fd,1,是的哦,1
1392,03061fad6a4b13ed69cb3bf3213378fd,0,那我这边不用重新操作什么对吧,1
1393,03061fad6a4b13ed69cb3bf3213378fd,1,不需要的,2
1395,0308e8c77fab90037a69344616a43389,0,这个还没送货，就降价了，我申请退款从拍，我的这个订单，今天降价了，我是昨天plus买的，今天就啦,1
1396,0308e8c77fab90037a69344616a43389,1,麻烦您下一个一模一样的商品不要支付款项，小妹给您处理差价,1
1397,0308e8c77fab90037a69344616a43389,0,差价以什么形式给我,1
1398,0308e8c77fab90037a69344616a43389,1,您先下一个新订单我给您从系统申请，申请成功是按照原支付方式退回的,1
1399,0308e8c77fab90037a69344616a43389,0,我从新下完了，后台你能看到么，好哒，那我等你回复,1
1400,0308e8c77fab90037a69344616a43389,1,已申请成功了，您可以将您的新订单取消差价元是按照您原支付方式退回的哈,2
1401,0308e8c77fab90037a69344616a43389,0,好哒，谢谢，多久能退回,2
1402,0308e8c77fab90037a69344616a43389,1,退款退款周期，储蓄卡工作日，信用卡5工作日，PS机刷卡5工作日，白条到个工作日，微信零钱到个工作日现金支付是退回京东账户余额，工作日,1
1403,030c2ae3f4627ce20b96ab4819a55290,0,你好，我买的电视还没收到就减价了，怎么办,0
1404,030c2ae3f4627ce20b96ab4819a55290,1,请问有什么可以帮您，您这边需要提供一个新的订单号，不需要付款，和之前同商品同型号同的呢，您把新旧订单按照这个格式给小妹发一下，原订单价格，新订单价格，差价，谢谢,1
1405,030c2ae3f4627ce20b96ab4819a55290,0,好的，我现在下，订单号，价格新的订单号，价格差价，这样可以吗,1
1406,030c2ae3f4627ce20b96ab4819a55290,1,稍等一下哈，结果，该商品符合价保规则，比价价保成功，应价保[价保金额单件][价保商品数量]对码，取消一下新订单就是可以了呢,1
1407,030c2ae3f4627ce20b96ab4819a55290,0,取消完，差价是退到银行卡里吗,1
1408,030c2ae3f4627ce20b96ab4819a55290,1,原返的呢，您之前是使用什么支付的呢,1
1409,030c2ae3f4627ce20b96ab4819a55290,0,现在就可以取消了吗,1
1410,030c2ae3f4627ce20b96ab4819a55290,1,可以的呢,2
1411,030c2ae3f4627ce20b96ab4819a55290,0,好的，谢谢你,2
1412,030c2ae3f4627ce20b96ab4819a55290,1,不客气哈，您好，审核通过后，差价一般会原路返还的，储蓄卡个工作日，信用卡是5个工作日，微信零钱红包白条支付个工作日退款到账,1
1413,030c2ae3f4627ce20b96ab4819a55290,0,没有了，谢谢你,2
1414,030c2ae3f4627ce20b96ab4819a55290,1,后期有问题再来咨询妹子哦,2
1415,030c2ae3f4627ce20b96ab4819a55290,0,好的,1
1416,030dcb64bdb1626e017cae73bd0762f5,0,我的那个木勺收到是个坏的,0
1417,030dcb64bdb1626e017cae73bd0762f5,1,商品出现这样问题给您带来不便深表歉意，亲，请您击我的京东左侧客户服务返修换货中提交申请哦麻烦您了哦亲爱的，建议您可以击全部订单或我的订单找到返修退货里根据需要申请返修退换货服务，最终已审核结果为准哦,1
1418,030dcb64bdb1626e017cae73bd0762f5,0,没了，申请了,1
1419,0317048a9fa137de13e164e46df1c6a3,0,在不，我想问下，如果缺货不是不能提交订单吗,1
1420,0317048a9fa137de13e164e46df1c6a3,1,还请您稍等，马上为您查询，您好请问是这个商品吗，您方便简单描述下您的问题吗,1
1421,0317048a9fa137de13e164e46df1c6a3,0,嗯，我看说的号可以送到手中，不过我看还没发货,1
1422,0317048a9fa137de13e164e46df1c6a3,1,抱歉呢，这边主商品心思调货了亲显示，预计是天左右的呢,1
1423,0317048a9fa137de13e164e46df1c6a3,0,好吧，不过我记得好像没货的情况是提交不了订单的，对吧,1
1424,0317048a9fa137de13e164e46df1c6a3,1,如果采购中，系统显示是可以下单的亲,2
1426,0317048a9fa137de13e164e46df1c6a3,1,不客气的，您的满意是我们的追求期待能再次为您服务，缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
1427,031e5954559dd7a67d8227fea844a15c,0,快递配送了两天了一直显示配送中怎么回事,0
1428,031e5954559dd7a67d8227fea844a15c,1,马上核实情况，请您稍等哈,1
1429,031e5954559dd7a67d8227fea844a15c,0,打电话一直没人接听，还有一个灭火器，到底什么候送,0
1430,031e5954559dd7a67d8227fea844a15c,1,显示配送中呢,1
1431,031e5954559dd7a67d8227fea844a15c,0,都两天了一直这样显示,0
1432,031e5954559dd7a67d8227fea844a15c,1,给您带来不便，还请您见谅,1
1433,031e5954559dd7a67d8227fea844a15c,0,我绑定电话修改过了，上次送货为什么还是写的原先那个号码，为什么送货电话改不过来,0
1434,031e5954559dd7a67d8227fea844a15c,1,手机号码,1
1435,031e5954559dd7a67d8227fea844a15c,0,这个才是新号码,1
1436,031e5954559dd7a67d8227fea844a15c,1,我这边联系备注手机号,1
1437,031e5954559dd7a67d8227fea844a15c,0,那把我那个新号码能改过来吗下次买东西会不会还是旧号码,1
1438,031e5954559dd7a67d8227fea844a15c,1,您下单的候修改，把手机号改了就可以的,1
1439,031e5954559dd7a67d8227fea844a15c,0,好吧,1
1440,031e5954559dd7a67d8227fea844a15c,1,请问还有其他还可以帮到您的吗,1
